pv_bus,penetration,scenario_count,feasible_scenario_count,all_scenarios_feasible,mean_P_loss,max_P_loss,min_Vmin,max_Vmax,max_Vdev,mean_P_grid,max_voltage_violation
19,0.8,3,0,0,0.207668647217124,0.295473249689336,0.895769396561678,1.00197343343581,0.104230603438322,0.950668631104559,0.054230603438322
20,0.8,3,0,0,0.272171337079523,0.357375292212126,0.895711046001007,1.02593047363388,0.104288953998993,1.01517132037552,0.0542889539989929
21,0.8,3,0,0,0.29004330033227,0.374864829749248,0.895692962507233,1.03230347183316,0.104307037492767,1.03304328277687,0.054307037492767
22,0.8,3,0,0,0.322134685366678,0.40675996974763,0.895658299299354,1.04330947392559,0.104341700700646,1.06513466016091,0.0543417007006459
2,0.75,3,0,0,0.201094400738047,0.289523596236839,0.8956549796394,1,0.1043450203606,1.12984438455167,0.0543450203606
19,0.75,3,0,0,0.206986632815496,0.295017540805091,0.895649704815115,1.00167880271746,0.104350295184885,1.13573661659018,0.054350295184885
5,0.05,3,0,0,0.200459796268397,0.289570166519833,0.895640808376943,1,0.104359191623057,3.72970978034014,0.0543591916230569
20,0.75,3,0,0,0.263073332065976,0.348635232689786,0.895599162168639,1.02403597793029,0.104400837831361,1.19182331536308,0.054400837831361
21,0.75,3,0,0,0.278759479653073,0.363953002235745,0.895583328445438,1.03001651866209,0.104416671554562,1.20750946240094,0.054416671554562
22,0.75,3,0,0,0.307112445579935,0.3921076811636,0.895552743224887,1.04039530773154,0.104447256775113,1.23586242367253,0.054447256775113
2,0.7,3,0,0,0.201405949697173,0.290037184505889,0.895534362670175,1,0.104465637329825,1.31590593339098,0.0544656373298249
19,0.7,3,0,0,0.206413890102169,0.294671518625258,0.895529913101021,1.00138394420579,0.104470086898979,1.32091387376278,0.0544700868989789
20,0.7,3,0,0,0.254634513578501,0.340558498059155,0.895486656837458,1.02213172535283,0.104513343162542,1.369134496852,0.054513343162542
21,0.7,3,0,0,0.268261730267918,0.353832475101882,0.895472939470591,1.02771485924103,0.104527060529409,1.38276171318732,0.0545270605294089
22,0.7,3,0,0,0.293077086124423,0.378449001175567,0.895446209303945,1.03745555307685,0.104553790696055,1.40757706628913,0.0545537906960549
25,0.1,3,0,0,0.194271808506066,0.281575095439632,0.895443696522255,1,0.104556303477745,3.53777179246038,0.054556303477745
24,0.1,3,0,0,0.195361325457513,0.283085928726793,0.895435238643366,1,0.104564761356634,3.53886130936312,0.0545647613566339
2,0.65,3,0,0,0.201757486225527,0.290590913855621,0.895413712478628,1,0.104586287521372,1.50200746979891,0.054586287521372
23,0.1,3,0,0,0.198388600151787,0.286968110961855,0.895413452979198,1,0.104586547020802,3.54188858391543,0.0545865470208019
19,0.65,3,0,0,0.205950611792941,0.294435377090413,0.895410021230289,1.00108885745143,0.104589978769711,1.50620059533831,0.0545899787697109
3,0.1,3,0,0,0.200106383186927,0.289153629090291,0.895401631092054,1,0.104598368907946,3.54360636687431,0.054598368907946
20,0.65,3,0,0,0.246861976069479,0.333152260788193,0.895373523201552,1.02021759425765,0.104626476798448,1.54711195930076,0.054626476798448
21,0.65,3,0,0,0.258560086794016,0.34451340143625,0.895361785786657,1.02539827219187,0.104638214213343,1.55881006979541,0.0546382142133429
22,0.65,3,0,0,0.280044088453777,0.365799599550545,0.895338681961362,1.03448971987049,0.104661318038638,1.58029406986752,0.0546613180386379
2,0.6,3,0,0,0.202149036142541,0.291184810290797,0.895293029040002,1,0.104706970959998,1.68814901959469,0.054706970959998
19,0.6,3,0,0,0.205596991243384,0.29430931078635,0.895290029013184,1.00079354200349,0.104709970986816,1.69159697467232,0.054709970986816
20,0.6,3,0,0,0.239762966666982,0.326423848320863,0.895259754308247,1.01829346036223,0.104740245691753,1.72576294984215,0.054740245691753
21,0.6,3,0,0,0.249664848313825,0.336006203050443,0.89524985733889,1.02306653026702,0.10475014266111,1.73566483133679,0.05475014266111
22,0.6,3,0,0,0.268029470990122,0.354175691764305,0.89523014508094,1.03149730101859,0.10476985491906,1.75402945311759,0.0547698549190599
2,0.55,3,0,0,0.202580625296887,0.291818899845722,0.895172312329515,1,0.104827687670485,1.87433060862664,0.054827687670485
19,0.55,3,0,0,0.205353222451829,0.294293514947075,0.895169936259335,1.00049799740961,0.104830063740665,1.8771032057623,0.0548300637406649
20,0.55,3,0,0,0.233344889787389,0.320380747778866,0.89514534305366,1.01635919666494,0.10485465694634,1.90509487289508,0.05485465694634
21,0.55,3,0,0,0.241586588118287,0.32832158042386,0.895137143804267,1.02071940013101,0.104862856195733,1.91333657112352,0.0548628561957329
22,0.55,3,0,0,0.257049814785522,0.343594065203125,0.895120581979477,1.02847777159887,0.104879418020523,1.92879979729128,0.054879418020523
4,0.05,3,0,0,0.202682285338511,0.292372206728591,0.895117950312232,1,0.104882049687768,3.73193226876035,0.054882049687768
2,0.5,3,0,0,0.203052279566537,0.292493208584318,0.89505156232235,1,0.10494843767765,2.06055226277262,0.05494843767765
19,0.5,3,0,0,0.205219500062367,0.294388185457873,0.895049742777734,1.00020222321585,0.104950257222266,2.06271948325366,0.054950257222266
20,0.5,3,0,0,0.227615311930043,0.315030610849624,0.895030282178068,1.01441467336146,0.104969717821932,2.08511529496159,0.0549697178219319
21,0.5,3,0,0,0.23433616392112,0.321470523131312,0.895023634581449,1.01835664213138,0.104976365418551,2.09183614688167,0.054976365418551
22,0.5,3,0,0,0.247122290808711,0.33407210703067,0.89500997537915,1.02543058798302,0.10499002462085,2.10462227348908,0.05499002462085
2,0.45,3,0,0,0.203564024858795,0.293207762600141,0.894930778993663,1,0.105069221006337,2.24681400794073,0.0550692210063369
19,0.45,3,0,0,0.205196019367859,0.294593518858331,0.894929448376734,1,0.105070551623266,2.2484460024386,0.0550705516232659
20,0.45,3,0,0,0.222581966662949,0.310381258869872,0.894914564261099,1.01245975775794,0.105085435738901,2.26583194961089,0.0550854357389009
21,0.45,3,0,0,0.227924728572301,0.315464320782377,0.894909318780258,1.01597801005852,0.105090681219742,2.27117471147001,0.0550906812197419
22,0.45,3,0,0,0.238264688984437,0.325627833851241,0.894898307378118,1.02235518690279,0.105101692621882,2.2815146717204,0.0551016926218819
2,0.4,3,0,0,0.204115887110355,0.293962588016466,0.894809962318577,1,0.105190037681423,2.43311587006692,0.0551900376814229
19,0.4,3,0,0,0.205282976312983,0.294909712345418,0.894809052864046,1,0.105190947135954,2.4342829592616,0.055190947135954
20,0.4,3,0,0,0.2182527598088,0.306440688114343,0.894798181716725,1.01049431418056,0.105201818283275,2.44725274266652,0.055201818283275
21,0.4,3,0,0,0.222363741300893,0.310314574503666,0.894794185210623,1.01358325089355,0.105205814789377,2.45136372412295,0.0552058147893769
22,0.4,3,0,0,0.23049544912477,0.318279923313231,0.894785559419204,1.01925098445533,0.105214440580796,2.45949543184869,0.0552144405807959
2,0.35,3,0,0,0.204707892287345,0.294757710986294,0.894689112272184,1,0.105310887727816,2.61945787511792,0.055310887727816
19,0.35,3,0,0,0.205480567497278,0.295336963776568,0.894688556046734,1,0.105311443953266,2.62023055032263,0.0553114439532659
20,0.35,3,0,0,0.214635774841357,0.303217075299895,0.894681126788054,1.00851820388148,0.105318873211946,2.62938575760207,0.055318873211946
21,0.35,3,0,0,0.217664979519605,0.306033208997268,0.894678222370982,1.01117210454361,0.105321777629018,2.63241496225561,0.0553217776290179
22,0.35,3,0,0,0.223833693905069,0.312047747810285,0.894671712256491,1.01611737504279,0.105328287743509,2.63858367657898,0.055328287743509
25,0.05,3,0,0,0.201431939379726,0.290798787996751,0.894646878252654,1,0.105353121747346,3.7306819223798,0.055353121747346
24,0.05,3,0,0,0.202199215535801,0.29178526217817,0.894641355461637,1,0.105358644538363,3.73144919849636,0.0553586445383629
23,0.05,3,0,0,0.203937174885702,0.293958960726443,0.894629156629695,1,0.105370843370305,3.73318715775791,0.055370843370305
3,0.05,3,0,0,0.2049044859792,0.295163038804891,0.894622642950827,1,0.105377357049173,3.73415446880604,0.0553773570491729
2,0.3,3,0,0,0.205340066385369,0.295593157692428,0.89456822882955,1,0.10543177117045,2.80584004908851,0.05543177117045
19,0.3,3,0,0,0.20578899017822,0.295875471672786,0.894567957731211,1,0.105432042268789,2.80628897287841,0.055432042268789
20,0.3,3,0,0,0.211739278502658,0.300718783315806,0.894563391541899,1.00653128494092,0.105436608458101,2.81223926116089,0.0554366084581009
21,0.3,3,0,0,0.213840551225785,0.302632485211288,0.894561418436081,1.00874430356379,0.105438581563919,2.81434053386751,0.055438581563919
22,0.3,3,0,0,0.218299264052191,0.306951410453106,0.894556745919684,1.01295373024085,0.105443254080316,2.81879924665361,0.0554432540803159
2,0.25,3,0,0,0.20601243542956,0.296468954347506,0.894447311965705,1,0.105552688034295,2.99226241800483,0.0555526880342949
19,0.25,3,0,0,0.206208442274322,0.296525435221781,0.894447257723239,1,0.105552742276761,2.99245842484832,0.055552742276761
20,0.25,3,0,0,0.209571726652259,0.298954367191859,0.894444967863138,1.00453341216521,0.105555032136862,2.99582170920217,0.055555032136862
21,0.25,3,0,0,0.210902908036119,0.300125013660804,0.894443761244164,1.00629957286488,0.105556238755836,2.9971528905755,0.0555562387558359
22,0.25,3,0,0,0.213912755929104,0.303011783502027,0.894440639676013,1.00975939759019,0.105559360323987,3.00016273844316,0.055559360323987
19,0.2,3,0,0,0.206739122368226,0.297287054281089,0.894326455827928,1,0.105673544172072,3.17873910481419,0.0556735441720719
2,0.2,3,0,0,0.206725025474625,0.297385127194061,0.894326361655652,1,0.105673638344348,3.17872500792096,0.0556736383443479
20,0.2,3,0,0,0.208141770360349,0.297932580316263,0.894325847448826,1.00252443698056,0.105674152551174,3.18014175279577,0.0556741525511739
21,0.2,3,0,0,0.208864858895204,0.298523768440763,0.894325238283486,1.00383762940587,0.105674761716514,3.18086484132522,0.055674761716514
22,0.2,3,0,0,0.210695561718442,0.300250549469507,0.894323371989514,1.00653369930432,0.105676628010486,3.18269554413339,0.055676628010486
20,0.15,3,0,0,0.20745826225729,0.297662380916504,0.894206021802056,1.00050420732234,0.105793978197944,3.36520824457296,0.055793978197944
21,0.15,3,0,0,0.207739584501029,0.297842101975199,0.894205836678119,1.00135818187051,0.105794163321881,3.36548956681459,0.0557941633218809
19,0.15,3,0,0,0.207381229709849,0.298160529381254,0.894205551849725,1,0.105794448150275,3.36513121202661,0.0557944481502749
2,0.15,3,0,0,0.207477862604888,0.298341702504558,0.894205377874361,1,0.105794622125639,3.36522784492123,0.0557946221256389
22,0.15,3,0,0,0.20866991242833,0.298690245123185,0.894204920477416,1.00327593088659,0.105795079522584,3.36641989473416,0.055795079522584
21,0.1,3,0,0,0.207540652493914,0.298093760550786,0.894085543173007,1,0.105914456826993,3.55104063468341,0.0559144568269929
20,0.1,3,0,0,0.207530263152921,0.298152938816683,0.894085482225568,1,0.105914517774432,3.55103024534259,0.0559145177744319
22,0.1,3,0,0,0.207858923966806,0.298354308644061,0.894085261863416,1,0.105914738136584,3.55135890615382,0.055914738136584
19,0.1,3,0,0,0.208134964219523,0.299146061729018,0.894084545592419,1,0.105915454407581,3.55163494640569,0.0559154544075809
2,0.1,3,0,0,0.208270972934345,0.299338706581439,0.894084360596776,1,0.105915639403224,3.55177095511958,0.055915639403224
22,0.05,3,0,0,0.208286646557144,0.299267130221156,0.893964371927545,1,0.106035628072455,3.7375366286155,0.056035628072455
21,0.05,3,0,0,0.208282033458878,0.299292900686394,0.893964344118216,1,0.106035655881784,3.73753201551741,0.0560356558817839
20,0.05,3,0,0,0.208367048939804,0.299413642486081,0.893964219815081,1,0.106035780184919,3.73761703099793,0.0560357801849189
19,0.05,3,0,0,0.209000526491164,0.300243853210481,0.893963436859132,1,0.106036563140868,3.73825050854502,0.0560365631408679
2,0.05,3,0,0,0.20910438260671,0.300376165757191,0.893963309797802,1,0.106036690202198,3.73835436465981,0.0560366902021979
18,0.8,3,0,0,0.405872936721827,0.434210355821802,0.936759695656308,1.11058733210906,0.110587332109055,1.14887293670999,0.06058733210906
